id,Age,Department,JobRole,Gender,Attrition,MonthlyIncome,PerformanceRating,YearsAtCompany
1273,25,Sales,Sales Representative,Male,1,1118,3,1
1275,26,Research & Development,Research Scientist,Male,0,2875,4,8
1278,55,Research & Development,Healthcare Representative,Male,0,13577,3,33
1279,21,IT,Laboratory Technician,Female,1,2625,4,2
1281,35,Sales,Sales Executive,Female,0,4538,3,3
1283,59,Research & Development,Manufacturing Director,Male,0,10512,3,9
1285,35,Research & Development,Laboratory Technician,Male,0,4444,3,11
1286,28,Research & Development,Laboratory Technician,Female,0,2154,3,4
1289,34,Human Resources,Human Resources,Male,0,4490,3,10
1291,35,Research & Development,Research Scientist,Male,0,3506,3,3
1292,42,Research & Development,Research Scientist,Female,0,2372,3,1
1293,43,Sales,Sales Executive,Female,0,10231,3,21
1294,36,Research & Development,Manufacturing Director,Female,0,5410,3,16
1295,44,Research & Development,Healthcare Representative,Female,1,7978,3,10
1296,28,Research & Development,Laboratory Technician,Male,0,3867,3,2
1297,51,Research & Development,Laboratory Technician,Female,0,2838,3,7
1298,35,Research & Development,Manufacturing Director,Female,0,4695,3,8
1299,29,Research & Development,Laboratory Technician,Female,1,3339,3,7
1301,28,Research & Development,Research Scientist,Female,0,2080,3,3
1303,25,Research & Development,Research Scientist,Unknown,0,2096,3,2
1304,32,Sales,Sales Executive,Male,0,6209,3,10
1308,58,Research & Development,Research Scientist,Male,0,2372,3,2
1309,32,Research & Development,Laboratory Technician,Male,1,4883,3,10
1310,39,Research & Development,Research Scientist,Male,1,3904,3,5
1311,30,Research & Development,Laboratory Technician,Female,0,4627,3,9
1312,36,Research & Development,Healthcare Representative,Female,0,7094,3,7
1314,46,Human Resources,Human Resources,Female,0,3423,3,7
1315,28,Human Resources,Laboratory Technician,Female,0,6674,3,9
1318,40,IT,Sales Executive,Male,1,9094,3,5
1319,52,IT,Sales Executive,Male,1,8446,3,8
1321,30,Research & Development,Manager,Female,0,11916,4,9
1322,39,Research & Development,Manufacturing Director,Male,0,4534,3,8
1324,31,IT,Sales Executive,Female,0,9852,3,10
1329,41,Sales,Sales Executive,Male,0,6151,3,19
1331,31,Sales,Sales Representative,Female,1,2302,3,3
1333,44,Research & Development,Laboratory Technician,Male,1,2362,3,3
1340,40,Human Resources,Research Scientist,Male,0,3544,3,4
1344,34,Research & Development,Healthcare Representative,Male,0,8500,3,9
1346,40,Research & Development,Research Scientist,Male,0,4661,3,9
1349,41,Sales,Sales Executive,Female,0,4103,3,9
1350,35,Research & Development,Research Scientist,Male,0,4249,3,9
1352,51,Human Resources,Manager,Male,0,14026,3,33
1355,38,Sales,Sales Executive,Female,0,6893,3,7
1356,34,Sales,Sales Executive,Female,0,6125,3,10
1358,25,Research & Development,Laboratory Technician,Male,0,3669,3,3
1360,58,Research & Development,Manufacturing Director,Female,1,10008,3,10
1361,40,Research & Development,Laboratory Technician,Male,0,2387,4,4
1362,35,Human Resources,Sales Executive,Female,0,4639,3,15
1363,48,Research & Development,Manufacturing Director,Male,0,7898,3,10
1364,27,Sales,Sales Representative,Female,0,2534,3,1
1367,51,Research & Development,Manufacturing Director,Female,0,13142,3,5
1368,18,Research & Development,Laboratory Technician,Female,0,1611,3,0
1369,35,Research & Development,Laboratory Technician,Female,0,5363,3,9
1371,27,Sales,Sales Executive,Male,0,5071,4,6
1372,35,Sales,Sales Executive,Male,1,13695,3,19
1373,56,Research & Development,Manufacturing Director,Male,0,13402,3,19
1374,34,Research & Development,Research Scientist,Female,0,2029,4,5
1375,40,Research & Development,Healthcare Representative,Female,0,6377,4,12
1377,34,Research & Development,Laboratory Technician,Male,0,5429,3,8
1379,31,Sales,Sales Representative,Female,1,2785,3,1
1380,35,Sales,Sales Executive,Female,1,4614,3,4
1382,38,Research & Development,Research Scientist,Male,0,2610,3,4
1383,34,Research & Development,Healthcare Representative,Female,0,6687,3,14
1387,28,Sales,Sales Executive,Unknown,0,4724,3,5
1389,31,Research & Development,Manufacturing Director,Male,1,6179,3,10
1390,39,Sales,Sales Executive,Male,0,6120,3,5
1391,51,Sales,Sales Executive,Male,0,10596,3,4
1392,41,IT,Research Scientist,Female,0,5467,3,6
1394,37,Sales,Research Scientist,Female,0,2996,3,6
1395,33,Sales,Sales Executive,Male,0,9998,3,5
1396,32,Sales,Sales Executive,Male,0,4078,3,3
1397,39,Human Resources,Healthcare Representative,Male,0,10920,4,6
1399,25,Sales,Sales Executive,Male,0,6232,3,3
1401,52,Research & Development,Manufacturing Director,Female,0,13247,3,5
1402,43,Research & Development,Research Scientist,Female,0,4081,3,20
1403,27,Sales,Sales Executive,Female,0,5769,3,6
1405,27,Research & Development,Research Scientist,Female,1,2394,3,8
1407,26,Research & Development,Research Scientist,Male,0,3904,3,4
1409,52,Research & Development,Laboratory Technician,Female,0,2950,3,5
1411,37,Research & Development,Laboratory Technician,Female,0,3629,3,3
1412,35,Research & Development,Manufacturing Director,Male,0,9362,3,2
1415,25,Research & Development,Laboratory Technician,Unknown,0,3229,3,3
1417,26,Research & Development,Laboratory Technician,Male,0,3578,3,7
1419,29,IT,Human Resources,Male,0,7988,3,10
1420,49,Research & Development,Laboratory Technician,Male,1,4284,4,4
1421,29,Sales,Healthcare Representative,Female,1,7553,3,8
1424,55,Sales,Research Director,Male,0,14732,3,7
1425,36,Sales,Sales Executive,Male,0,9278,3,5
1427,35,Sales,Sales Representative,Female,1,1359,3,1
1428,30,IT,Sales Executive,Female,0,4779,3,3
1431,34,Research & Development,Research Scientist,Male,0,2996,3,4
1433,31,Research & Development,Research Scientist,Female,1,1261,3,1
1434,27,Research & Development,Laboratory Technician,Male,0,2099,3,5
1435,36,Research & Development,Laboratory Technician,Male,0,5810,3,10
1436,36,Sales,Sales Executive,Female,0,5647,3,3
1438,47,IT,Research Scientist,Male,0,3420,3,6
1439,25,Sales,Sales Representative,Male,1,4400,3,3
1440,37,Research & Development,Laboratory Technician,Male,0,3500,3,6
1441,56,Research & Development,Research Scientist,Female,0,2066,4,3
1445,24,Sales,Sales Executive,Female,0,4162,3,5
1446,32,Sales,Sales Executive,Male,0,9204,3,4
1447,34,Research & Development,Laboratory Technician,Female,0,3294,3,5
1448,41,Research & Development,Research Scientist,Male,0,2127,3,4
1449,40,Research & Development,Laboratory Technician,Male,0,3975,3,8
1453,31,Sales,Sales Executive,Male,0,10793,3,13
1457,46,Sales,Sales Executive,Male,1,10096,3,7
1458,39,Research & Development,Laboratory Technician,Female,1,3646,4,1
1459,31,Research & Development,Manufacturing Director,Female,1,7446,3,10
1460,45,Human Resources,Healthcare Representative,Male,0,10851,3,7
1461,31,Human Resources,Human Resources,Male,0,2109,3,3
1464,31,Research & Development,Laboratory Technician,Male,1,3722,3,2
1465,45,Research & Development,Manufacturing Director,Male,0,9380,3,3
1466,48,Sales,Sales Executive,Male,0,5486,3,2
1467,34,Human Resources,Human Resources,Female,1,2742,3,2
1468,40,Human Resources,Research Director,Male,0,13757,3,9
1469,28,Sales,Sales Executive,Female,0,8463,3,5
1471,44,Research & Development,Laboratory Technician,Male,0,3162,3,5
1473,49,Research & Development,Healthcare Representative,Male,0,6651,3,3
1474,40,Human Resources,Research Scientist,Male,0,2345,3,3
1475,35,Research & Development,Research Scientist,Male,0,3420,3,5
1477,33,Human Resources,Sales Executive,Male,0,4373,3,4
1478,34,Sales,Sales Executive,Male,0,4759,3,13
1479,30,Sales,Sales Executive,Male,0,5301,3,2
1480,42,Research & Development,Laboratory Technician,Male,0,3673,3,12
1481,44,Sales,Sales Executive,Female,0,4768,3,1
1482,30,Research & Development,Research Scientist,Male,0,1274,3,1
1483,57,IT,Research Scientist,Unknown,0,4900,4,12
1484,49,Sales,Healthcare Representative,Male,0,10466,3,8
1486,28,Sales,Sales Representative,Male,1,2909,3,3
1487,29,IT,Sales Executive,Female,1,5765,3,5
1489,34,Sales,Sales Executive,Female,1,4599,4,15
1492,35,Sales,Sales Representative,Male,0,2404,3,1
1494,24,Research & Development,Laboratory Technician,Male,1,3172,3,0
1495,24,Sales,Sales Representative,Female,0,2033,3,1
1496,44,Human Resources,Manufacturing Director,Female,0,10209,3,2
1497,29,Sales,Sales Executive,Male,0,8620,3,10
1499,30,Human Resources,Human Resources,Male,0,2064,4,5
1501,55,Research & Development,Healthcare Representative,Male,0,4035,3,3
1502,33,Research & Development,Laboratory Technician,Female,0,3838,3,5
1503,47,Sales,Sales Executive,Female,0,4591,3,5
1504,28,Research & Development,Laboratory Technician,Male,1,2561,3,0
1506,28,Research & Development,Research Scientist,Male,0,1563,3,1
1507,28,Sales,Sales Executive,Male,0,4898,3,4
1509,49,Human Resources,Laboratory Technician,Female,0,4789,4,3
1513,29,Research & Development,Laboratory Technician,Female,0,3180,3,3
1514,28,Research & Development,Manufacturing Director,Male,0,6549,3,8
1515,33,Research & Development,Healthcare Representative,Male,0,6388,3,0
1516,32,Research & Development,Manager,Male,0,11244,4,5
1522,29,Research & Development,Research Scientist,Male,1,2362,3,9
1525,39,Research & Development,Manufacturing Director,Female,0,8376,3,2
1529,35,Research & Development,Healthcare Representative,Male,0,8606,3,11
1533,23,Unknown,Laboratory Technician,Male,0,2272,3,4
1534,40,Research & Development,Laboratory Technician,Male,1,2018,3,5
1535,34,Unknown,Sales Executive,Male,0,7083,3,10
1537,31,Research & Development,Research Scientist,Female,1,4084,3,7
1539,50,Research & Development,Research Director,Male,0,14411,3,32
1541,34,Sales,Sales Representative,Male,0,2308,4,11
1542,42,Research & Development,Laboratory Technician,Male,0,4841,3,1
1543,37,Sales,Research Scientist,Male,0,4285,3,10
1544,29,Research & Development,Healthcare Representative,Female,0,9715,3,7
1545,33,Research & Development,Manufacturing Director,Male,0,4320,3,5
1546,45,Sales,Research Scientist,Male,0,2132,4,5
1547,42,Sales,Healthcare Representative,Male,0,10124,3,20
1548,40,Sales,Sales Executive,Male,0,5473,3,8
1549,33,Research & Development,Laboratory Technician,Male,0,5207,3,15
1551,24,Research & Development,Laboratory Technician,Male,0,2296,3,1
1552,40,Research & Development,Healthcare Representative,Male,0,4069,3,2
1553,45,Research & Development,Healthcare Representative,Male,0,7441,3,10
1554,35,Sales,Sales Representative,Female,0,2430,4,5
1555,32,Research & Development,Research Scientist,Female,0,5878,3,7
1556,36,Sales,Sales Representative,Male,0,2644,4,3
1557,48,Sales,Sales Executive,Female,0,6439,3,8
1558,29,Research & Development,Research Scientist,Male,0,2451,3,1
1560,33,Sales,Sales Executive,Male,0,6392,3,2
1562,30,Sales,Sales Executive,Male,1,9714,3,10
1563,38,Human Resources,Human Resources,Male,0,6077,3,6
1564,35,Research & Development,Laboratory Technician,Male,0,2450,3,3
1568,30,Human Resources,Sales Executive,Male,0,9250,3,4
1569,35,Research & Development,Laboratory Technician,Female,1,2074,3,1
1572,53,Research & Development,Manufacturing Director,Female,1,10169,3,33
1573,38,Research & Development,Manufacturing Director,Male,1,4855,3,5
1574,32,IT,Research Scientist,Male,0,4087,3,6
1576,48,Research & Development,Research Scientist,Female,0,2367,3,8
1577,34,Research & Development,Research Scientist,Male,0,2972,3,1
1580,34,Research & Development,Research Scientist,Male,0,5484,3,2
1581,26,Human Resources,Research Scientist,Female,0,2061,4,1
1582,38,Sales,Sales Executive,Female,0,9924,3,9
1583,38,Sales,Sales Executive,Female,0,4198,3,3
1585,36,Sales,Sales Executive,Female,0,6815,3,1
1586,29,Research & Development,Laboratory Technician,Male,0,4723,3,10
1587,35,Research & Development,Healthcare Representative,Female,0,6142,3,5
1588,39,Sales,Sales Executive,Male,0,8237,3,7
1590,29,Research & Development,Healthcare Representative,Male,0,8853,3,6
1592,23,Research & Development,Research Scientist,Male,0,2073,3,2
1594,36,Research & Development,Laboratory Technician,Female,0,5562,3,3
1596,35,Research & Development,Laboratory Technician,Male,0,3407,3,10
1597,34,Research & Development,Healthcare Representative,Male,0,5063,3,8
1598,40,Sales,Sales Executive,Female,0,4639,3,5
1599,43,Research & Development,Laboratory Technician,Male,0,4876,3,6
1601,35,Research & Development,Laboratory Technician,Male,0,2690,3,1
1604,28,Research & Development,Laboratory Technician,Male,1,2408,3,1
1605,22,Research & Development,Research Scientist,Female,0,2814,3,4
1606,50,Sales,Healthcare Representative,Male,0,11245,3,30
1607,32,Research & Development,Research Scientist,Female,0,3312,3,3
1609,30,IT,Research Scientist,Male,0,2141,3,6
1611,45,Human Resources,Laboratory Technician,Female,0,5769,3,10
1612,45,Human Resources,Sales Executive,Male,0,4385,3,10
1613,31,Sales,Sales Executive,Male,0,5332,3,5
1614,36,Research & Development,Manufacturing Director,Female,0,4663,3,3
1615,34,Sales,Manufacturing Director,Male,0,4724,3,9
1617,49,Research & Development,Laboratory Technician,Female,0,3211,3,9
1618,39,Research & Development,Manufacturing Director,Female,0,5377,3,7
1619,27,Research & Development,Laboratory Technician,Male,0,4066,3,7
1621,35,Research & Development,Research Scientist,Male,0,5208,3,16
1622,28,Research & Development,Manufacturing Director,Male,0,4877,4,5
1623,21,Research & Development,Research Scientist,Male,0,3117,3,2
1624,18,Human Resources,Sales Representative,Female,1,1569,3,0
1627,39,Research & Development,Laboratory Technician,Male,0,3069,3,10
1628,35,Research & Development,Manufacturing Director,Female,0,10435,3,18
1630,35,Unknown,Healthcare Representative,Female,0,4148,3,14
1631,37,Research & Development,Manufacturing Director,Male,0,5768,3,4
1633,39,Research & Development,Manufacturing Director,Female,0,5042,3,9
1635,45,Research & Development,Manufacturing Director,Male,0,5770,3,10
1638,38,Research & Development,Manufacturing Director,Female,0,7756,3,5
1639,35,Sales,Sales Executive,Male,1,10306,3,13
1640,37,Research & Development,Research Scientist,Female,0,3936,3,8
1641,35,Research & Development,Manufacturing Director,Female,0,7945,3,4
1642,44,Human Resources,Human Resources,Male,0,5743,3,10
1645,35,Sales,Sales Executive,Male,1,5440,3,2
1646,24,Research & Development,Research Scientist,Unknown,0,3760,3,6
1647,27,Research & Development,Research Scientist,Female,0,3517,3,3
1648,27,Research & Development,Research Scientist,Male,0,2580,3,4
1649,35,Human Resources,Laboratory Technician,Male,1,2166,3,4
1650,29,Sales,Sales Executive,Male,0,5869,3,5
1651,35,Research & Development,Healthcare Representative,Female,0,8008,3,3
1653,35,Research & Development,Manufacturing Director,Male,0,5206,3,7
1654,39,Research & Development,Manufacturing Director,Male,0,5295,4,5
1656,50,Research & Development,Research Director,Female,0,13269,3,14
1657,20,Sales,Sales Representative,Female,0,2783,3,2
1658,34,Human Resources,Research Scientist,Female,0,5433,3,11
1659,36,Unknown,Laboratory Technician,Male,0,2013,3,4
1661,49,Research & Development,Healthcare Representative,Female,0,13966,3,15
1662,36,IT,Manufacturing Director,Female,0,4374,3,3
1664,36,Human Resources,Healthcare Representative,Female,0,6842,4,5
1667,35,Sales,Sales Executive,Male,1,4581,4,11
1668,38,Research & Development,Research Scientist,Female,0,4735,3,13
1669,29,Sales,Sales Executive,Male,0,4187,3,10
1670,33,Sales,Sales Executive,Male,0,5505,3,6
1671,32,Sales,Research Scientist,Male,0,5470,3,9
1673,31,Sales,Sales Executive,Female,0,5476,3,10
1674,49,Research & Development,Laboratory Technician,Male,0,2587,3,2
1675,38,Research & Development,Laboratory Technician,Female,0,2440,4,4
1678,41,Sales,Sales Executive,Male,0,7082,3,2
1680,20,Sales,Sales Representative,Male,0,2728,3,2
1681,35,Sales,Sales Executive,Female,0,5368,4,6
1682,36,Research & Development,Healthcare Representative,Male,0,5347,3,3
1683,44,Human Resources,Human Resources,Male,0,3195,3,2
1684,23,Research & Development,Laboratory Technician,Unknown,1,3989,3,5
1687,38,Research & Development,Laboratory Technician,Female,0,3306,3,0
1689,53,Research & Development,Healthcare Representative,Male,0,7005,3,4
1691,48,Sales,Sales Representative,Female,1,2655,3,9
1692,32,Research & Development,Laboratory Technician,Male,1,1393,3,1
1693,26,Research & Development,Laboratory Technician,Male,0,2570,4,7
1694,55,Unknown,Research Scientist,Male,0,3537,3,4
1696,34,Research & Development,Laboratory Technician,Male,0,3986,3,15
1697,60,Research & Development,Healthcare Representative,Male,0,10883,4,1
1698,33,Research & Development,Laboratory Technician,Female,0,2028,3,14
1700,37,Sales,Sales Executive,Male,0,9525,3,6
1701,35,IT,Research Scientist,Female,0,2929,3,10
1702,23,Sales,Sales Representative,Male,1,2275,4,3
1703,44,Research & Development,Healthcare Representative,Female,0,7879,3,8
1704,35,Research & Development,Research Scientist,Male,0,4930,3,5
1706,43,Sales,Sales Executive,Male,0,7847,3,10
1707,24,Research & Development,Research Scientist,Male,0,4401,3,5
1708,41,Sales,Sales Executive,Male,0,9241,3,10
1709,29,Research & Development,Laboratory Technician,Female,0,2974,3,5
1710,36,Sales,Sales Representative,Female,0,4502,3,13
1712,45,Research & Development,Healthcare Representative,Male,0,10748,4,23
1714,24,Human Resources,Human Resources,Male,1,1555,3,1
1716,47,Sales,Sales Executive,Male,1,12936,3,23
1718,26,IT,Laboratory Technician,Male,0,2305,3,3
1720,32,Human Resources,Research Scientist,Male,0,3433,3,5
1721,31,Research & Development,Laboratory Technician,Male,0,3477,3,5
1722,41,Human Resources,Human Resources,Male,0,6430,3,3
1724,40,Research & Development,Manufacturing Director,Male,0,6516,3,1
1725,24,Research & Development,Laboratory Technician,Male,0,3907,3,6
1727,46,Research & Development,Healthcare Representative,Male,0,5562,3,10
1728,35,Research & Development,Manufacturing Director,Male,0,6883,3,7
1729,30,Research & Development,Research Scientist,Male,0,2862,3,10
1731,47,Sales,Sales Executive,Male,0,4978,3,1
1732,46,Sales,Sales Executive,Male,0,10368,3,10
1733,36,Sales,Sales Executive,Male,1,6134,3,2
1734,32,Sales,Sales Executive,Male,1,6735,3,0
1735,23,Research & Development,Laboratory Technician,Female,0,3295,3,3
1736,31,Research & Development,Manufacturing Director,Female,0,5238,4,5
1737,39,IT,Laboratory Technician,Male,0,6472,3,9
1739,35,Sales,Sales Executive,Male,0,9610,3,4
1744,45,Human Resources,Human Resources,Female,0,9756,4,5
1745,30,Research & Development,Research Scientist,Female,0,4968,3,9
1746,24,Human Resources,Human Resources,Female,0,2145,3,2
1747,30,Human Resources,Human Resources,Female,1,2180,3,4
1749,31,Sales,Sales Executive,Male,0,8346,3,5
1751,27,Research & Development,Research Scientist,Female,0,3445,3,6
1752,29,Sales,Sales Representative,Female,1,2760,3,2
1753,29,Research & Development,Healthcare Representative,Male,0,6294,3,3
1754,30,Sales,Sales Executive,Male,0,7140,3,7
1755,34,Research & Development,Research Scientist,Male,0,2932,3,5
1756,33,Sales,Sales Executive,Female,0,5147,3,11
1757,49,Sales,Sales Executive,Female,0,4507,3,5
1758,33,Sales,Sales Executive,Female,1,8564,4,0
1760,38,Research & Development,Laboratory Technician,Female,0,2468,3,6
1761,31,Sales,Sales Executive,Male,1,8161,3,1
1762,29,Research & Development,Research Scientist,Female,0,2109,3,1
1763,30,Research & Development,Healthcare Representative,Male,0,5294,3,7
1764,32,Research & Development,Research Scientist,Female,0,2718,3,7
1766,38,Research & Development,Healthcare Representative,Male,0,5811,3,1
1767,43,Research & Development,Research Scientist,Male,1,2437,3,1
1768,42,Research & Development,Laboratory Technician,Male,0,2766,4,5
1771,33,Research & Development,Research Scientist,Male,0,3055,3,9
1772,41,Research & Development,Laboratory Technician,Male,0,2289,4,5
1774,34,Sales,Sales Executive,Male,0,4001,3,15
1775,53,Research & Development,Manufacturing Director,Female,0,12965,4,3
1778,43,Human Resources,Human Resources,Male,0,3539,3,9
1779,34,Sales,Sales Executive,Female,0,6029,3,2
1780,21,Sales,Sales Representative,Male,1,2679,3,1
1782,38,Research & Development,Laboratory Technician,Female,0,3702,3,5
1783,22,Research & Development,Laboratory Technician,Female,1,2398,3,1
1784,31,Sales,Sales Executive,Female,0,5468,3,12
1786,51,Research & Development,Manager,Female,0,13116,3,2
1787,37,Sales,Sales Executive,Male,0,4189,3,5
1790,36,Research & Development,Healthcare Representative,Male,0,8321,3,12
1792,44,Research & Development,Research Scientist,Male,1,2342,3,5
1794,37,Human Resources,Human Resources,Male,0,4071,3,10
1797,35,Sales,Sales Executive,Male,1,5813,3,10
1798,33,Research & Development,Research Scientist,Male,0,3143,3,10
1799,28,Unknown,Research Scientist,Male,0,2044,3,5
1800,39,Research & Development,Research Director,Male,0,13464,4,4
1801,35,Sales,Sales Executive,Male,0,7991,3,2
1802,35,Research & Development,Laboratory Technician,Male,0,3377,3,4
1803,42,Research & Development,Healthcare Representative,Male,0,5538,3,0
1804,35,IT,Manufacturing Director,Male,0,5762,3,7
1805,38,Sales,Human Resources,Male,0,2592,3,11
1807,34,Research & Development,Laboratory Technician,Male,1,5346,3,7
1809,37,Research & Development,Manufacturing Director,Male,1,4213,3,10
1812,39,Sales,Sales Executive,Male,0,4127,3,2
1813,43,Research & Development,Research Scientist,Male,0,2438,3,3
1814,41,Research & Development,Healthcare Representative,Male,0,6870,3,3
1815,41,Sales,Sales Executive,Female,0,10447,3,22
1816,30,Research & Development,Manufacturing Director,Female,0,9667,3,7
1818,26,Human Resources,Human Resources,Female,1,2148,3,5
1821,46,Research & Development,Healthcare Representative,Female,1,8926,4,9
1822,35,Research & Development,Healthcare Representative,Female,0,6513,3,5
1823,34,Sales,Sales Executive,Male,0,6799,4,10
1826,35,Sales,Laboratory Technician,Male,0,2705,3,5
1827,35,Research & Development,Manufacturing Director,Female,0,10333,3,22
1829,40,Research & Development,Healthcare Representative,Female,0,4448,3,7
1830,54,Human Resources,Research Scientist,Female,0,6854,3,7
1833,31,Sales,Sales Executive,Female,0,9637,3,3
1834,28,Research & Development,Research Scientist,Female,0,3591,4,3
1835,38,Sales,Sales Representative,Female,0,5405,4,4
1836,26,Sales,Sales Executive,Male,0,4684,3,5
1839,18,Human Resources,Research Scientist,Female,0,1514,3,0
1842,35,Human Resources,Human Resources,Male,1,2956,3,1
1844,29,Human Resources,Human Resources,Male,1,2335,3,2
1845,45,Sales,Sales Executive,Female,0,5154,4,8
1847,36,Research & Development,Research Scientist,Female,0,6962,4,1
1849,35,Sales,Sales Executive,Female,0,5675,4,7
1850,35,Research & Development,Laboratory Technician,Female,0,2379,3,5
1852,29,Research & Development,Laboratory Technician,Male,0,3812,3,11
1853,32,Sales,Sales Executive,Male,0,4648,3,0
1854,35,Human Resources,Research Scientist,Male,0,2936,4,6
1856,47,Research & Development,Laboratory Technician,Female,0,2105,3,2
1857,46,Research & Development,Manufacturing Director,Female,0,8578,3,9
1858,28,Human Resources,Human Resources,Male,0,2706,3,3
1859,29,Human Resources,Healthcare Representative,Male,0,6384,3,7
1860,35,Research & Development,Laboratory Technician,Male,0,3968,3,0
1862,32,Sales,Sales Executive,Male,1,9907,3,2
1863,35,Sales,Sales Executive,Female,0,13225,3,19
1864,27,Human Resources,Sales Representative,Female,0,3540,4,9
1865,29,Human Resources,Human Resources,Male,0,2804,3,1
1868,29,Research & Development,Research Scientist,Male,1,2439,4,1
1869,46,Human Resources,Sales Executive,Female,1,7314,4,8
1870,27,Sales,Research Scientist,Female,0,4774,3,7
1871,39,Research & Development,Research Scientist,Male,0,3902,3,2
1873,35,Research & Development,Research Scientist,Male,0,2662,4,5
1875,28,Sales,Sales Representative,Female,0,2856,3,1
1876,30,IT,Sales Representative,Male,1,1081,3,1
1878,22,Research & Development,Research Scientist,Male,1,2472,4,1
1880,36,Sales,Sales Executive,Female,0,5673,3,10
1881,31,Sales,Laboratory Technician,Male,0,4197,3,10
1882,34,Sales,Sales Executive,Male,0,9713,3,5
1883,29,Research & Development,Laboratory Technician,Male,0,2062,3,3
1885,37,Unknown,Research Scientist,Male,0,4284,4,5
1886,35,Research & Development,Manufacturing Director,Female,0,4788,3,3
1888,45,IT,Manufacturing Director,Female,0,5906,3,9
1890,35,Human Resources,Human Resources,Male,0,3886,4,10
1893,26,Research & Development,Research Scientist,Female,0,2933,3,1
1898,27,Sales,Sales Executive,Female,0,6500,3,8
1903,44,Research & Development,Healthcare Representative,Male,0,5033,3,2
1905,34,Research & Development,Research Scientist,Male,1,2307,4,5
1907,56,Research & Development,Laboratory Technician,Male,1,2587,3,4
1908,36,Sales,Sales Executive,Male,0,5507,3,4
1909,41,Sales,Sales Executive,Female,0,4393,4,5
1911,42,Research & Development,Research Director,Male,0,13348,3,13
1912,31,Human Resources,Sales Executive,Female,0,6583,3,5
1915,34,Sales,Sales Executive,Female,0,8103,3,4
1916,31,Research & Development,Laboratory Technician,Female,0,3978,3,2
1918,26,Research & Development,Laboratory Technician,Male,0,2544,3,7
1922,45,Research & Development,Healthcare Representative,Male,0,5399,3,4
1924,35,Sales,Sales Executive,Male,0,5487,3,10
1927,28,Sales,Sales Executive,Male,0,6834,3,7
1928,29,Sales,Sales Representative,Male,1,1091,3,1
1929,39,Sales,Sales Executive,Female,0,5736,3,3
1931,35,Research & Development,Research Scientist,Male,0,2226,3,5
1932,34,Research & Development,Research Scientist,Male,0,5747,3,15
1933,28,Sales,Sales Executive,Female,1,9854,3,2
1934,35,Research & Development,Research Scientist,Female,0,5467,3,8
1935,56,Sales,Sales Executive,Female,0,5380,3,0
1936,39,Research & Development,Manufacturing Director,Female,0,5151,4,10
1937,38,Research & Development,Research Scientist,Female,0,2133,3,20
1939,32,Research & Development,Research Scientist,Female,1,2432,3,4
1940,38,IT,Research Scientist,Male,0,4771,3,5
1943,42,Sales,Sales Executive,Male,0,5087,3,0
1944,27,Sales,Human Resources,Male,1,2863,3,1
1945,35,Sales,Sales Executive,Male,0,5561,3,5
1947,28,Sales,Research Scientist,Male,0,2144,3,5
1948,31,Research & Development,Research Scientist,Male,0,3065,3,4
1949,36,Research & Development,Laboratory Technician,Male,0,2810,4,5
1950,34,Sales,Sales Executive,Male,0,9888,4,14
1951,34,Sales,Sales Executive,Male,0,8628,3,8
1952,26,Research & Development,Laboratory Technician,Male,0,2867,3,7
1954,29,Research & Development,Healthcare Representative,Male,0,5373,3,5
1955,32,Research & Development,Healthcare Representative,Female,0,6667,3,5
1956,31,IT,Research Scientist,Male,0,5003,4,10
1960,28,Research & Development,Laboratory Technician,Male,1,2367,3,4
1961,38,Sales,Sales Representative,Unknown,0,2858,3,1
1962,35,Sales,Sales Executive,Female,0,5204,3,10
1965,27,Sales,Sales Executive,Male,0,4105,3,7
1966,32,Research & Development,Manufacturing Director,Male,0,9679,4,1
1967,31,Sales,Sales Executive,Male,1,5617,3,10
1968,53,Sales,Sales Executive,Male,1,10448,3,2
1969,54,Research & Development,Research Scientist,Female,0,2897,3,4
1970,33,Research & Development,Healthcare Representative,Male,0,5968,4,9
1971,43,Research & Development,Healthcare Representative,Male,0,7510,3,10
1972,38,Human Resources,Human Resources,Male,0,2991,3,6
1974,31,Sales,Laboratory Technician,Male,0,1129,3,1
1975,39,Sales,Sales Executive,Male,0,13341,3,20
1976,42,Research & Development,Research Scientist,Male,0,4332,3,20
1979,31,Research & Development,Research Director,Female,0,11031,4,11
1980,54,Research & Development,Manufacturing Director,Female,0,4440,3,5
1981,24,Research & Development,Healthcare Representative,Male,0,4617,3,4
1982,23,Human Resources,Laboratory Technician,Male,0,2647,3,5
1985,40,Research & Development,Laboratory Technician,Female,0,6323,3,10
1986,40,Sales,Sales Executive,Female,0,5677,3,11
1987,25,Human Resources,Human Resources,Female,0,2187,3,2
1989,30,Research & Development,Laboratory Technician,Male,0,3748,3,12
1992,25,Research & Development,Laboratory Technician,Male,0,3977,3,2
1993,47,Research & Development,Healthcare Representative,Male,0,8633,4,17
1994,33,Research & Development,Laboratory Technician,Male,0,2008,3,1
1995,38,Sales,Sales Executive,Male,0,4440,3,15
1996,31,Sales,Sales Representative,Male,0,3067,3,2
1997,38,Research & Development,Manufacturing Director,Male,0,5321,3,8
1998,42,Human Resources,Research Scientist,Male,0,5410,3,4
1999,41,Research & Development,Research Scientist,Female,0,2782,4,5
2000,47,Research & Development,Research Director,Female,0,11957,3,13
